demand_mw,year,month,day,hour,minute,dow,is_weekend,roll_30min,roll_7d,roll_14d,roll_30d
7709.99,2019,4,16,22,30,1,0,7709.99,7376.298958333334,7458.485567164179,7539.611091794159
7547.7,2019,4,16,23,0,1,0,7547.7,7376.397321428572,7458.674373134329,7540.02769123783
7473.32,2019,4,16,23,30,1,0,7473.32,7376.601011904763,7458.932910447761,7540.491203059805
7416.93,2019,4,17,0,0,2,0,7416.93,7376.780773809523,7459.207537313432,7540.988852573018
7276.87,2019,4,17,0,30,2,0,7276.87,7376.910238095237,7459.507283582089,7541.47919332406
7166.6,2019,4,17,1,0,2,0,7166.6,7377.147142857143,7459.855925373134,7542.014436717664
6908.91,2019,4,17,1,30,2,0,6908.91,7377.05175595238,7460.306582089553,7542.528490959667
6674.85,2019,4,17,2,0,2,0,6674.85,7376.908363095238,7460.673776119404,7543.033296244785
6389.16,2019,4,17,2,30,2,0,6389.16,7376.811101190476,7460.798970149253,7543.38276077886
6239.45,2019,4,17,3,0,2,0,6239.45,7376.686875,7460.8337761194025,7543.653296244784
6151.57,2019,4,17,3,30,2,0,6151.57,7376.693422619048,7460.69804477612,7543.8042976356055
6084.61,2019,4,17,4,0,2,0,6084.61,7376.662797619047,7460.339641791045,7543.8853268428375
6114.04,2019,4,17,4,30,2,0,6114.04,7376.551041666667,7459.737746268656,7543.811543810848
6207.84,2019,4,17,5,0,2,0,6207.84,7376.359226190475,7458.888417910448,7543.598226703755
6486.3,2019,4,17,5,30,2,0,6486.3,7376.168392857143,7457.629746268656,7543.202044506258
6815.5,2019,4,17,6,0,2,0,6815.5,7376.106636904762,7456.101611940298,7542.672134909596
7286.19,2019,4,17,6,30,2,0,7286.19,7375.82113095238,7454.7611791044765,7542.1933588317115
7598.02,2019,4,17,7,0,2,0,7598.02,7374.947351190476,7453.5565970149255,7541.782197496524
7724.39,2019,4,17,7,30,2,0,7724.39,7374.209583333334,7452.58771641791,7541.410904033381
7841.71,2019,4,17,8,0,2,0,7841.71,7373.639821428571,7452.048223880596,7541.184360222531
7830.75,2019,4,17,8,30,2,0,7830.75,7373.3529761904765,7451.657149253731,7540.948915159944
7809.69,2019,4,17,9,0,2,0,7809.69,7373.320922619047,7451.423537313433,7540.656919332405
7781.47,2019,4,17,9,30,2,0,7781.47,7373.526547619047,7451.247343283581,7540.346203059805
7717.39,2019,4,17,10,0,2,0,7717.39,7373.760029761905,7451.124686567165,7540.021008344924
7760.03,2019,4,17,10,30,2,0,7760.03,7374.410238095239,7451.251104477611,7539.798748261474
7795.76,2019,4,17,11,0,2,0,7795.76,7375.325505952382,7451.48080597015,7539.644012517385
7765.73,2019,4,17,11,30,2,0,7765.73,7376.341577380952,7451.795014925373,7539.528796940195
7772.35,2019,4,17,12,0,2,0,7772.35,7377.350952380953,7452.11043283582,7539.39600139082
7740.84,2019,4,17,12,30,2,0,7740.84,7378.3256249999995,7452.36132835821,7539.18447844228
7769.7,2019,4,17,13,0,2,0,7769.7,7379.484880952381,7452.532343283582,7538.941432545203
7731.49,2019,4,17,13,30,2,0,7731.49,7380.566160714286,7452.565074626865,7538.683838664813
7818.18,2019,4,17,14,0,2,0,7818.18,7381.7043154761905,7452.762880597014,7538.485917941585
7926.76,2019,4,17,14,30,2,0,7926.76,7382.975267857143,7453.0859701492545,7538.352677329624
7999.15,2019,4,17,15,0,2,0,7999.15,7384.335744047619,7453.27032835821,7538.200201668985
8119.48,2019,4,17,15,30,2,0,8119.48,7385.920505952381,7453.324865671642,7538.039791376911
8266.41,2019,4,17,16,0,2,0,8266.41,7387.19369047619,7453.334388059701,7537.8944575799715
8352.8,2019,4,17,16,30,2,0,8352.8,7388.172261904761,7453.304313432835,7537.735667593881
8545.66,2019,4,17,17,0,2,0,8545.66,7389.029851190476,7453.385432835821,7537.594102920723
8694.49,2019,4,17,17,30,2,0,8694.49,7389.560505952381,7453.649432835819,7537.5919054242
8922.65,2019,4,17,18,0,2,0,8922.65,7389.8039285714285,7454.077029850747,7537.715479833102
9050.86,2019,4,17,18,30,2,0,9050.86,7389.840952380951,7454.64428358209,7537.982586926287
8911.49,2019,4,17,19,0,2,0,8911.49,7389.798333333334,7455.242074626864,7538.171112656468
8637.32,2019,4,17,19,30,2,0,8637.32,7389.7731845238095,7455.702552238806,7538.349527121002
8415.56,2019,4,17,20,0,2,0,8415.56,7389.590386904762,7456.133582089552,7538.495862308761
8277.1,2019,4,17,20,30,2,0,8277.1,7389.448422619047,7456.579985074627,7538.695062586925
8136.22,2019,4,17,21,0,2,0,8136.22,7389.28806547619,7457.084134328358,7538.949151599443
7974.59,2019,4,17,21,30,2,0,7974.59,7389.156755952381,7457.56047761194,7539.172343532684
7804.18,2019,4,17,22,0,2,0,7804.18,7389.0047321428565,7457.980029850746,7539.379151599443
7867.21,2019,4,17,22,30,2,0,7867.21,7388.836815476192,7458.532194029851,7539.594826147427
7665.27,2019,4,17,23,0,2,0,7665.27,7388.7674702380955,7458.987462686567,7539.751105702364
7616.86,2019,4,17,23,30,2,0,7616.86,7388.834910714287,7459.572149253731,7539.979541029206
7601.62,2019,4,18,0,0,3,0,7601.62,7389.121220238095,7460.2287313432835,7540.2491446453405
7425.66,2019,4,18,0,30,3,0,7425.66,7389.291130952381,7460.84708955224,7540.509457579972
7180.18,2019,4,18,1,0,3,0,7180.18,7389.321875,7461.347432835822,7540.70521557719
6996.93,2019,4,18,1,30,3,0,6996.93,7389.203333333334,7462.075014925373,7540.99864394993
6798.75,2019,4,18,2,0,3,0,6798.75,7389.2066369047625,7462.97143283582,7541.324986091794
6459.15,2019,4,18,2,30,3,0,6459.15,7388.914047619048,7463.524268656716,7541.514082058415
6275.08,2019,4,18,3,0,3,0,6275.08,7388.697827380953,7463.843850746269,7541.625890125173
6187.86,2019,4,18,3,30,3,0,6187.86,7388.564970238095,7464.021074626865,7541.6661961057025
6158.87,2019,4,18,4,0,3,0,6158.87,7388.30886904762,7464.025164179104,7541.647378303199
6176.03,2019,4,18,4,30,3,0,6176.03,7388.070119047619,7463.6305671641785,7541.484923504868
6267.3,2019,4,18,5,0,3,0,6267.3,7387.811904761904,7463.028537313433,7541.195716272602
6527.33,2019,4,18,5,30,3,0,6527.33,7387.375952380952,7462.002776119402,7540.729666203061
6789.3,2019,4,18,6,0,3,0,6789.3,7386.878392857143,7460.590582089551,7540.126258692629
7226.25,2019,4,18,6,30,3,0,7226.25,7385.98943452381,7459.340611940298,7539.569589707928
7532.83,2019,4,18,7,0,3,0,7532.83,7384.613273809524,7458.132328358209,7539.073025034771
7711.17,2019,4,18,7,30,3,0,7711.17,7383.298095238096,7457.193358208955,7538.68057023644
7818.25,2019,4,18,8,0,3,0,7818.25,7382.129523809524,7456.617656716418,7538.41719054242
7831.48,2019,4,18,8,30,3,0,7831.48,7381.388333333333,7456.034567164179,7538.13061891516
7831.01,2019,4,18,9,0,3,0,7831.01,7381.194107142856,7455.454761194029,7537.831842837274
7781.58,2019,4,18,9,30,3,0,7781.58,7380.877559523809,7454.754671641791,7537.435389429764
7751.15,2019,4,18,10,0,3,0,7751.15,7380.723779761905,7454.09695522388,7537.0271418637
7711.54,2019,4,18,10,30,3,0,7711.54,7380.532559523809,7453.3654328358225,7536.613609179415
7710.38,2019,4,18,11,0,3,0,7710.38,7380.566220238095,7452.717686567165,7536.18504867872
7658.32,2019,4,18,11,30,3,0,7658.32,7380.702916666667,7452.077641791044,7535.789109874826
7606.88,2019,4,18,12,0,3,0,7606.88,7380.91675595238,7451.3524477611945,7535.348810848401
7621.19,2019,4,18,12,30,3,0,7621.19,7381.042351190476,7450.623641791045,7534.8795618915165
7678.25,2019,4,18,13,0,3,0,7678.25,7381.196458333333,7449.980835820896,7534.414221140473
7768.22,2019,4,18,13,30,3,0,7768.22,7381.58136904762,7449.42904477612,7533.977315716272
7864.69,2019,4,18,14,0,3,0,7864.69,7382.214613095238,7449.076611940299,7533.595890125173
7911.48,2019,4,18,14,30,3,0,7911.48,7382.997708333333,7448.768358208955,7533.238435326843
8044.87,2019,4,18,15,0,3,0,8044.87,7384.012023809524,7448.573492537313,7532.954965229485
8140.53,2019,4,18,15,30,3,0,8140.53,7385.113511904762,7448.347298507463,7532.694756606398
8246.35,2019,4,18,16,0,3,0,8246.35,7386.003303571428,7448.123343283582,7532.429617524339
8424.46,2019,4,18,16,30,3,0,8424.46,7386.99375,7448.207791044776,7532.246557719055
8493.5,2019,4,18,17,0,3,0,8493.5,7387.611696428571,7448.170417910447,7532.012204450626
8567.98,2019,4,18,17,30,3,0,8567.98,7387.746309523809,7448.1644477611935,7531.882670375521
8757.84,2019,4,18,18,0,3,0,8757.84,7387.381369047618,7448.193776119403,7531.874728789987
8785.08,2019,4,18,18,30,3,0,8785.08,7386.436547619047,7448.233835820895,7531.885055632824
8642.4,2019,4,18,19,0,3,0,8642.4,7385.365744047618,7448.26204477612,7531.7845479833095
8436.34,2019,4,18,19,30,3,0,8436.34,7384.389315476191,7448.278298507463,7531.687440890125
8259.18,2019,4,18,20,0,3,0,8259.18,7383.3336607142855,7448.250850746269,7531.581363004172
8035.63,2019,4,18,20,30,3,0,8035.63,7382.150773809524,7448.239776119402,7531.448588317107
7923.39,2019,4,18,21,0,3,0,7923.39,7381.175029761905,7448.41528358209,7531.372726008345
7724.52,2019,4,18,21,30,3,0,7724.52,7380.282172619048,7448.4567313432835,7531.255229485396
7541.51,2019,4,18,22,0,3,0,7541.51,7379.304345238096,7448.411731343283,7531.126488178024
7633.11,2019,4,18,22,30,3,0,7633.11,7378.447708333334,7448.527149253732,7531.105208623087
7501.84,2019,4,18,23,0,3,0,7501.84,7377.826130952381,7448.553895522387,7531.052232267039
7431.35,2019,4,18,23,30,3,0,7431.35,7377.208988095237,7448.617268656717,7531.067343532684
7437.74,2019,4,19,0,0,4,0,7437.74,7376.93261904762,7448.818611940298,7531.192489568846
7217.03,2019,4,19,0,30,4,0,7217.03,7376.381279761905,7448.973059701493,7531.284687065369
7044.19,2019,4,19,1,0,4,0,7044.19,7375.711071428571,7449.068776119403,7531.393449235048
6872.98,2019,4,19,1,30,4,0,6872.98,7375.167351190476,7449.328925373135,7531.593157162725
6656.13,2019,4,19,2,0,4,0,6656.13,7374.525773809522,7449.683179104477,7531.804805285118
6342.32,2019,4,19,2,30,4,0,6342.32,7373.6787202380965,7449.804089552239,7531.894012517385
6140.25,2019,4,19,3,0,4,0,6140.25,7372.835952380952,7449.657059701493,7531.86662030598
5986.99,2019,4,19,3,30,4,0,5986.99,7371.944791666666,7449.333791044777,7531.710020862309
5927.18,2019,4,19,4,0,4,0,5927.18,7370.915029761905,7448.785835820895,7531.448616133518
5877.3,2019,4,19,4,30,4,0,5877.3,7369.690059523809,7447.8863432835815,7530.980250347705
5880.2,2019,4,19,5,0,4,0,5880.2,7368.066220238095,7446.612492537313,7530.337134909596
5972.39,2019,4,19,5,30,4,0,5972.39,7366.069047619048,7444.664776119402,7529.39702364395
6045.49,2019,4,19,6,0,4,0,6045.49,7363.474404761904,7442.169567164179,7528.169388038943
6209.25,2019,4,19,6,30,4,0,6209.25,7359.776309523809,7439.257582089553,7526.818400556328
6304.71,2019,4,19,7,0,4,0,6304.71,7355.033303571428,7436.078626865671,7525.376237830321
6397.91,2019,4,19,7,30,4,0,6397.91,7350.216696428572,7433.040507462686,7524.021126564672
6467.12,2019,4,19,8,0,4,0,6467.12,7345.1510119047625,7430.218179104477,7522.757093184979
6554.64,2019,4,19,8,30,4,0,6554.64,7340.452916666666,7427.568686567163,7521.56152294854
6667.53,2019,4,19,9,0,4,0,6667.53,7336.45494047619,7425.155597014926,7520.435118219749
6763.21,2019,4,19,9,30,4,0,6763.21,7332.90636904762,7422.9289552238815,7519.312378303199
6736.2,2019,4,19,10,0,4,0,6736.2,7329.4630059523815,7420.748343283583,7518.122399165508
6725.3,2019,4,19,10,30,4,0,6725.3,7326.069970238094,7418.701447761194,7516.939276773296
6619.16,2019,4,19,11,0,4,0,6619.16,7322.503750000001,7416.516746268656,7515.701015299025
6545.49,2019,4,19,11,30,4,0,6545.49,7318.804315476191,7414.332895522388,7514.3842976356045
6562.74,2019,4,19,12,0,4,0,6562.74,7315.215267857143,7412.098343283582,7513.130493741308
6549.53,2019,4,19,12,30,4,0,6549.53,7311.710089285714,7410.0095522388065,7511.793059805285
6582.26,2019,4,19,13,0,4,0,6582.26,7308.549315476192,7407.875791044775,7510.442656467317
6537.48,2019,4,19,13,30,4,0,6537.48,7305.467946428571,7405.698373134329,7509.039005563282
6522.69,2019,4,19,14,0,4,0,6522.69,7302.382857142858,7403.565283582088,7507.618031988874
6582.64,2019,4,19,14,30,4,0,6582.64,7299.339285714284,7401.495955223881,7506.254130737135
6639.92,2019,4,19,15,0,4,0,6639.92,7296.574404761905,7399.330149253731,7504.830820584144
6809.06,2019,4,19,15,30,4,0,6809.06,7294.011666666668,7397.318880597014,7503.425347705146
6995.73,2019,4,19,16,0,4,0,6995.73,7291.526279761905,7395.501835820896,7502.0821488178035
7101.51,2019,4,19,16,30,4,0,7101.51,7288.689583333334,7393.844492537313,7500.729304589708
7411.02,2019,4,19,17,0,4,0,7411.02,7286.188928571429,7392.490805970149,7499.49621696801
7646.41,2019,4,19,17,30,4,0,7646.41,7284.087083333334,7391.602283582089,7498.511557719054
7879.57,2019,4,19,18,0,4,0,7879.57,7281.937410714285,7390.939865671642,7497.659499304589
8006.39,2019,4,19,18,30,4,0,8006.39,7279.857589285714,7390.4622537313435,7496.981467315716
7873.56,2019,4,19,19,0,4,0,7873.56,7277.658839285715,7389.941343283583,7496.20566759388
7610.51,2019,4,19,19,30,4,0,7610.51,7275.475208333333,7389.2909701492545,7495.413963838666
7427.62,2019,4,19,20,0,4,0,7427.62,7273.1706845238095,7388.5579552238805,7494.628470097357
7337.79,2019,4,19,20,30,4,0,7337.79,7270.915654761905,7387.948552238807,7493.932927677329
7242.37,2019,4,19,21,0,4,0,7242.37,7268.769464285714,7387.472417910449,7493.289513212796
7146.81,2019,4,19,21,30,4,0,7146.81,7266.8431249999985,7386.832537313432,7492.657413073714
7090.58,2019,4,19,22,0,4,0,7090.58,7265.124464285714,7386.226850746269,7492.129923504868
7177.04,2019,4,19,22,30,4,0,7177.04,7263.413720238094,7385.672656716418,7491.724116828928
7158.45,2019,4,19,23,0,4,0,7158.45,7262.106041666666,7385.184985074628,7491.404151599444
7175.87,2019,4,19,23,30,4,0,7175.87,7260.857827380953,7384.855537313433,7491.20721140473
7170.89,2019,4,20,0,0,5,1,7170.89,7259.884970238094,7384.6980746268655,7491.08078581363
7025.58,2019,4,20,0,30,5,1,7025.58,7258.8361904761905,7384.632820895523,7490.997447844228
6879.83,2019,4,20,1,0,5,1,6879.83,7257.900744047619,7384.738940298507,7490.944895688456
6651.23,2019,4,20,1,30,5,1,6651.23,7256.876547619047,7384.922820895521,7490.948052851181
6454.72,2019,4,20,2,0,5,1,6454.72,7255.901845238095,7385.126985074627,7490.980681502087
6162.32,2019,4,20,2,30,5,1,6162.32,7254.942261904762,7385.160402985074,7490.9211891516
5985.14,2019,4,20,3,0,5,1,5985.14,7254.016577380953,7385.114671641792,7490.773602225313
5863.06,2019,4,20,3,30,5,1,5863.06,7253.230446428572,7384.926388059701,7490.550201668984
5782.64,2019,4,20,4,0,5,1,5782.64,7252.265714285713,7384.610716417911,7490.221655076495
5766.37,2019,4,20,4,30,5,1,5766.37,7251.324434523809,7384.103716417911,7489.701870653685
5817.97,2019,4,20,5,0,5,1,5817.97,7250.528154761904,7383.547298507463,7489.057037552156
5856.4,2019,4,20,5,30,5,1,5856.4,7249.361577380953,7382.652328358208,7488.075799721836
5966.89,2019,4,20,6,0,5,1,5966.89,7248.4625,7381.537686567164,7486.829520166898
6086.41,2019,4,20,6,30,5,1,6086.41,7247.193988095237,7380.275805970149,7485.436495132128
6207.74,2019,4,20,7,0,5,1,6207.74,7245.7123511904765,7378.9237910447755,7483.939965229485
6428.06,2019,4,20,7,30,5,1,6428.06,7244.387023809524,7377.543537313432,7482.568852573018
6525.97,2019,4,20,8,0,5,1,6525.97,7242.840208333333,7376.253,7481.334033379695
6675.44,2019,4,20,8,30,5,1,6675.44,7241.2275297619035,7375.169417910449,7480.139631432546
6736.48,2019,4,20,9,0,5,1,6736.48,7239.764583333333,7374.2814626865675,7478.989207232267
6828.35,2019,4,20,9,30,5,1,6828.35,7238.689613095238,7373.619014925373,7477.916411682893
6740.84,2019,4,20,10,0,5,1,6740.84,7237.8009523809515,7373.0951492537315,7476.793080667595
6745.39,2019,4,20,10,30,5,1,6745.39,7236.974761904762,7372.777999999999,7475.689214186371
6660.83,2019,4,20,11,0,5,1,6660.83,7236.020476190476,7372.47943283582,7474.480062586925
6655.83,2019,4,20,11,30,5,1,6655.83,7235.318869047619,7372.360134328358,7473.249255910987
6623.72,2019,4,20,12,0,5,1,6623.72,7234.721428571428,7372.218940298507,7471.979805285117
6635.07,2019,4,20,12,30,5,1,6635.07,7234.329851190477,7372.070238805971,7470.67004867872
6592.44,2019,4,20,13,0,5,1,6592.44,7233.777053571428,7371.746208955224,7469.277607788595
6660.02,2019,4,20,13,30,5,1,6660.02,7233.318154761904,7371.542910447762,7467.866710709317
6722.62,2019,4,20,14,0,5,1,6722.62,7232.680267857144,7371.255880597016,7466.508657858136
6758.24,2019,4,20,14,30,5,1,6758.24,7232.100773809523,7370.824716417911,7465.149777468707
6875.95,2019,4,20,15,0,5,1,6875.95,7231.644553571429,7370.355611940298,7463.781828929068
7065.13,2019,4,20,15,30,5,1,7065.13,7231.144732142857,7369.863656716417,7462.429819193324
7149.93,2019,4,20,16,0,5,1,7149.93,7230.564761904762,7369.109611940299,7461.058470097358
7405.7,2019,4,20,16,30,5,1,7405.7,7230.423184523809,7368.580552238807,7459.831008344923
7573.87,2019,4,20,17,0,5,1,7573.87,7230.402946428572,7368.052402985074,7458.651988873436
7669.39,2019,4,20,17,30,5,1,7669.39,7230.240089285714,7367.511656716419,7457.664033379693
7951.55,2019,4,20,18,0,5,1,7951.55,7230.008035714286,7367.317910447761,7456.888706536857
8079.04,2019,4,20,18,30,5,1,8079.04,7229.84125,7367.113417910448,7456.214179415854
7868.75,2019,4,20,19,0,5,1,7868.75,7229.528779761905,7366.719462686568,7455.404582753824
7638.63,2019,4,20,19,30,5,1,7638.63,7229.285327380952,7366.202492537313,7454.560827538248
7537.26,2019,4,20,20,0,5,1,7537.26,7229.250505952381,7365.744641791043,7453.785146036161
7443.54,2019,4,20,20,30,5,1,7443.54,7229.185892857143,7365.416507462686,7453.127614742698
7296.05,2019,4,20,21,0,5,1,7296.05,7229.09886904762,7365.093179104479,7452.539450625868
7204.88,2019,4,20,21,30,5,1,7204.88,7229.081785714286,7364.78908955224,7451.968630041725
7111.42,2019,4,20,22,0,5,1,7111.42,7229.004583333332,7364.402880597016,7451.489860917942
7116.76,2019,4,20,22,30,5,1,7116.76,7229.028244047619,7364.066253731343,7451.075674547984
6984.29,2019,4,20,23,0,5,1,6984.29,7228.9057142857155,7363.862104477613,7450.679554937413
6972.65,2019,4,20,23,30,5,1,6972.65,7228.975029761905,7363.846641791045,7450.39554937413
6898.09,2019,4,21,0,0,6,1,6898.09,7229.020148809524,7363.8615373134335,7450.136015299026
6680.04,2019,4,21,0,30,6,1,6680.04,7228.939107142857,7363.794328358209,7449.858908205841
6519.18,2019,4,21,1,0,6,1,6519.18,7228.827113095239,7363.706985074627,7449.633490959667
6323.18,2019,4,21,1,30,6,1,6323.18,7228.649196428572,7363.703522388058,7449.449554937412
6180.99,2019,4,21,2,0,6,1,6180.99,7228.499375,7361.9409090909085,7449.331043115438
5948.81,2019,4,21,2,30,6,1,5948.81,7228.370625,7359.838035714284,7449.147093184979
5805.51,2019,4,21,3,0,6,1,5805.51,7228.137232142857,7359.648601190476,7448.880674547983
5750.36,2019,4,21,3,30,6,1,5750.36,7227.956815476191,7359.425863095237,7448.541036161335
5706.97,2019,4,21,4,0,6,1,5706.97,7227.736875,7359.108139880952,7448.138602225314
5711.23,2019,4,21,4,30,6,1,5711.23,7227.567708333333,7358.773779761904,7447.567030598053
5701.45,2019,4,21,5,0,6,1,5701.45,7227.301517857143,7358.412514880953,7446.781077885952
5784.96,2019,4,21,5,30,6,1,5784.96,7226.904375,7358.046889880952,7445.691801112655
5824.0,2019,4,21,6,0,6,1,5824.0,7226.46306547619,7357.538869047619,7444.333949930458
5969.44,2019,4,21,6,30,6,1,5969.44,7225.869017857142,7357.000833333334,7442.878442280947
6084.25,2019,4,21,7,0,6,1,6084.25,7225.328154761904,7356.378779761905,7441.359506258693
6279.92,2019,4,21,7,30,6,1,6279.92,7224.812351190475,7355.748139880952,7439.927600834493
6426.37,2019,4,21,8,0,6,1,6426.37,7224.175416666667,7355.191726190477,7438.671898470097
6559.68,2019,4,21,8,30,6,1,6559.68,7223.265119047619,7354.656800595239,7437.418219749651
6662.12,2019,4,21,9,0,6,1,6662.12,7222.386160714285,7354.2863541666675,7436.2106536856745
6690.63,2019,4,21,9,30,6,1,6690.63,7221.6135416666675,7353.962261904763,7434.956474269819
6705.17,2019,4,21,10,0,6,1,6705.17,7220.9200297619045,7353.790773809525,7433.737990264255
6589.7,2019,4,21,10,30,6,1,6589.7,7219.958749999999,7353.580729166667,7432.444339360223
6570.22,2019,4,21,11,0,6,1,6570.22,7219.070208333333,7353.515610119048,7431.152426981919
6460.07,2019,4,21,11,30,6,1,6460.07,7218.052797619047,7353.351264880954,7429.8200139082055
6445.28,2019,4,21,12,0,6,1,6445.28,7216.93511904762,7353.094702380952,7428.487566063978
6479.02,2019,4,21,12,30,6,1,6479.02,7215.896577380952,7352.771443452381,7427.093560500696
6504.65,2019,4,21,13,0,6,1,6504.65,7215.199940476191,7352.397291666666,7425.678101529904
6580.84,2019,4,21,13,30,6,1,6580.84,7215.091845238095,7352.072470238096,7424.339826147427
6599.55,2019,4,21,14,0,6,1,6599.55,7214.976279761906,7351.6309672619045,7423.028087621696
6657.62,2019,4,21,14,30,6,1,6657.62,7214.760654761903,7351.05099702381,7421.652044506259
6779.09,2019,4,21,15,0,6,1,6779.09,7214.675863095239,7350.3176636904755,7420.232774687066
6942.55,2019,4,21,15,30,6,1,6942.55,7214.6075297619045,7349.427663690476,7418.923477051461
7086.37,2019,4,21,16,0,6,1,7086.37,7214.644404761905,7348.422038690476,7417.701849791377
7187.97,2019,4,21,16,30,6,1,7187.97,7214.419285714285,7347.297589285714,7416.5886022253135
7333.37,2019,4,21,17,0,6,1,7333.37,7214.016458333333,7346.016800595238,7415.608671766342
7401.9,2019,4,21,17,30,6,1,7401.9,7213.181369047619,7344.624791666667,7414.765973574409
7777.34,2019,4,21,18,0,6,1,7777.34,7212.511815476191,7343.504613095239,7414.207969401948
7854.6,2019,4,21,18,30,6,1,7854.6,7211.416547619049,7342.14394345238,7413.727489568845
7737.32,2019,4,21,19,0,6,1,7737.32,7210.5319345238095,7340.783020833334,7413.186126564673
7557.6,2019,4,21,19,30,6,1,7557.6,7209.775089285715,7339.5657142857135,7412.632406119611
7378.92,2019,4,21,20,0,6,1,7378.92,7208.973125,7338.4735565476185,7412.108602225313
7285.0,2019,4,21,20,30,6,1,7285.0,7208.2291369047625,7337.6383482142855,7411.603226703754
7134.82,2019,4,21,21,0,6,1,7134.82,7207.336607142857,7336.877217261905,7411.1412239221145
7041.89,2019,4,21,21,30,6,1,7041.89,7206.509434523809,7336.194017857143,7410.640500695411
6994.0,2019,4,21,22,0,6,1,6994.0,7205.797321428571,7335.685357142856,7410.180980528512
7042.79,2019,4,21,22,30,6,1,7042.79,7205.447291666666,7335.32800595238,7409.7666689847
6941.56,2019,4,21,23,0,6,1,6941.56,7205.215476190476,7335.060863095238,7409.362322670375
6879.04,2019,4,21,23,30,6,1,6879.04,7204.939226190477,7334.827648809523,7409.050959666202
6800.8,2019,4,22,0,0,0,0,6800.8,7204.763898809523,7334.67886904762,7408.788866481224
6614.39,2019,4,22,0,30,0,0,6614.39,7204.452023809524,7334.432366071428,7408.55614047288
6490.69,2019,4,22,1,0,0,0,6490.69,7204.315,7334.198869047618,7408.369033379694
6334.15,2019,4,22,1,30,0,0,6334.15,7204.004047619047,7333.992797619047,7408.279061196106
6209.02,2019,4,22,2,0,0,0,6209.02,7203.735208333333,7333.7378125,7408.282079276774
5982.23,2019,4,22,2,30,0,0,5982.23,7203.472886904762,7333.413482142858,7408.269346314326
5849.44,2019,4,22,3,0,0,0,5849.44,7203.0769345238095,7333.084315476191,7408.217155771905
5793.59,2019,4,22,3,30,0,0,5793.59,7202.791755952382,7332.808601190476,7408.143692628651
5741.62,2019,4,22,4,0,0,0,5741.62,7202.361607142857,7332.4241517857145,7408.029304589709
5752.97,2019,4,22,4,30,0,0,5752.97,7201.905863095239,7331.973526785714,7407.841773296244
5787.4,2019,4,22,5,0,0,0,5787.4,7201.194464285714,7331.402142857143,7407.576717663422
5907.42,2019,4,22,5,30,0,0,5907.42,7200.045327380953,7330.613705357143,7407.227385257303
5989.18,2019,4,22,6,0,0,0,5989.18,7198.336369047619,7329.480267857141,7406.822482614743
6160.67,2019,4,22,6,30,0,0,6160.67,7195.8175,7327.9503125,7406.405090403337
6240.54,2019,4,22,7,0,0,0,6240.54,7192.331160714286,7325.841026785714,7405.86292767733
6342.0,2019,4,22,7,30,0,0,6342.0,7188.820386904762,7323.736889880952,7405.271995827538
6503.72,2019,4,22,8,0,0,0,6503.72,7185.433035714285,7321.717098214287,7404.676988873435
6699.22,2019,4,22,8,30,0,0,6699.22,7182.618839285715,7319.927008928572,7404.1641446453405
6756.2,2019,4,22,9,0,0,0,6756.2,7180.085089285715,7318.315669642857,7403.754235048678
6874.01,2019,4,22,9,30,0,0,6874.01,7177.846666666666,7316.902901785715,7403.421077885954
6849.01,2019,4,22,10,0,0,0,6849.01,7175.8086309523815,7315.405059523809,7403.138059805286
6881.27,2019,4,22,10,30,0,0,6881.27,7173.801190476191,7313.914389880952,7402.877684283727
6867.37,2019,4,22,11,0,0,0,6867.37,7171.7631249999995,7312.293363095239,7402.637816411682
6828.96,2019,4,22,11,30,0,0,6828.96,7169.759880952381,7310.587455357144,7402.447287899861
6825.69,2019,4,22,12,0,0,0,6825.69,7167.883541666667,7308.779494047618,7402.219944367176
6815.79,2019,4,22,12,30,0,0,6815.79,7165.922023809523,7306.781205357142,7401.9004867872045
6889.41,2019,4,22,13,0,0,0,6889.41,7164.060922619047,7304.734330357142,7401.578741307371
6903.02,2019,4,22,13,30,0,0,6903.02,7162.064910714286,7302.470282738095,7401.127420027817
6985.0,2019,4,22,14,0,0,0,6985.0,7160.021547619047,7299.915610119047,7400.64540333797
7030.23,2019,4,22,14,30,0,0,7030.23,7158.0208630952375,7297.277276785714,7399.978484005564
7216.5,2019,4,22,15,0,0,0,7216.5,7156.488452380952,7294.713720238095,7399.355361613353
7324.1,2019,4,22,15,30,0,0,7324.1,7154.935208333333,7292.1321874999985,7398.729471488178
7340.33,2019,4,22,16,0,0,0,7340.33,7153.0023511904765,7289.283318452381,7398.082892906816
7492.23,2019,4,22,16,30,0,0,7492.23,7151.115416666667,7286.470758928571,7397.477732962447
7662.43,2019,4,22,17,0,0,0,7662.43,7149.152976190476,7283.710327380953,7396.894742698192
7835.4,2019,4,22,17,30,0,0,7835.4,7147.227678571428,7281.29349702381,7396.441856745479
8132.68,2019,4,22,18,0,0,0,8132.68,7145.251964285713,7279.1329910714285,7396.237600834493
8201.88,2019,4,22,18,30,0,0,8201.88,7143.236041666667,7276.898794642856,7396.072774687065
8038.67,2019,4,22,19,0,0,0,8038.67,7141.28119047619,7274.645074404761,7395.812983310153
7787.45,2019,4,22,19,30,0,0,7787.45,7139.4899107142855,7272.558244047618,7395.479068150209
