date,dow_is_weekend,precipitation_total,humidity_ave,humidity_day_ave,humidity_night_ave,humidity_peak,cloud_cover_ave,cloud_cover_day_ave,wind_speed_ave,wind_speed_peak,irradiance_total,irradiance_peak,temperature_ave,demand_total
20-Dec-13,0,0.127,0.01,0.119,0.122,0.012,0.291,0.17,1.997,3.194,"8,894","1,075",27.3,"450,093"
21-Dec-13,1,0.076,0.012,0.143,0.146,0.013,0.789,0.411,2.387,3.441,"8,420","1,048",25.2,"386,236"
22-Dec-13,1,0.241,0.011,0.13,0.121,0.012,0.881,0.43,2.323,2.934,"6,717",880,26.9,"404,956"
23-Dec-13,0,1.789,0.011,0.124,0.08,0.013,0.845,0.42,2.643,3.976,"5,578",783,25.8,"416,958"
24-Dec-13,0,0.779,0.011,0.129,0.064,0.012,0.898,0.442,2.01,2.655,"5,246",715,20.5,"347,864"
25-Dec-13,0,18.424,0.013,0.146,0.077,0.013,0.708,0.334,2.191,2.625,"4,519",790,20.1,"296,971"
26-Dec-13,0,2.809,0.011,0.13,0.085,0.012,0.257,0.098,1.777,2.762,"8,511","1,018",21.9,"307,168"
27-Dec-13,0,0.036,0.011,0.122,0.103,0.011,0.205,0.123,1.941,2.614,"8,601","1,056",21.9,"336,874"
28-Dec-13,1,0.006,0.011,0.121,0.118,0.012,0.031,0.021,2.947,5.097,"9,087","1,082",23.5,"338,006"
29-Dec-13,1,0.192,0.008,0.096,0.096,0.008,0.365,0.124,2.82,4.508,"9,182","1,100",21.8,"317,836"
30-Dec-13,0,0.035,0.009,0.104,0.092,0.01,0.244,0.182,2.204,3.702,"9,251","1,097",20.9,"337,713"
31-Dec-13,0,0.01,0.01,0.111,0.103,0.011,0.651,0.266,2.2,3.524,"8,873","1,069",21.7,"341,883"
1-Jan-14,0,0.085,0.01,0.114,0.107,0.011,0.816,0.343,2.357,3.117,"5,993",847,22.8,"328,326"
2-Jan-14,0,0.566,0.012,0.135,0.102,0.013,0.624,0.316,2.281,2.802,"6,109",927,25.6,"383,091"
3-Jan-14,0,0.06,0.012,0.138,0.081,0.014,0.09,0.058,2.851,4.042,"8,391",989,25.1,"385,292"
4-Jan-14,1,0.126,0.009,0.107,0.074,0.01,0.101,0.018,2.336,3.262,"9,245","1,100",23.2,"350,961"
5-Jan-14,1,0.146,0.01,0.106,0.084,0.012,0.024,0.014,2.829,4.33,"9,038","1,041",23.1,"346,833"
6-Jan-14,0,0.903,0.008,0.087,0.096,0.01,0.156,0.085,2.653,3.496,"8,725","1,127",22.4,"375,891"
7-Jan-14,0,3.706,0.009,0.102,0.119,0.01,0.323,0.169,2.905,3.395,"7,285",837,19.3,"359,114"
8-Jan-14,0,0.887,0.009,0.107,0.138,0.009,0.842,0.426,2.388,2.689,"6,406",835,19.4,"355,525"
9-Jan-14,0,0.938,0.01,0.116,0.103,0.011,0.592,0.332,2.088,2.597,"5,480",800,19.9,"361,384"
10-Jan-14,0,0.527,0.011,0.128,0.107,0.012,0.182,0.119,1.834,2.902,"7,684",910,21.8,"376,323"
11-Jan-14,1,0.105,0.011,0.13,0.12,0.012,0.42,0.172,1.45,2.147,"8,084","1,024",24.4,"372,287"
12-Jan-14,1,0.059,0.011,0.127,0.128,0.012,0.154,0.028,2.229,2.839,"8,828","1,051",24.4,"363,795"
13-Jan-14,0,0.132,0.01,0.115,0.11,0.011,0.046,0.012,2.017,2.522,"9,141","1,087",23.1,"399,855"
14-Jan-14,0,0.052,0.011,0.122,0.097,0.012,0.008,0.002,2.357,3.157,"9,146","1,086",24.5,"422,940"
15-Jan-14,0,0.019,0.011,0.127,0.113,0.013,0.008,0.003,2.139,2.947,"9,135","1,088",26.4,"450,229"
16-Jan-14,0,0.009,0.011,0.129,0.116,0.013,0.013,0.004,2.026,2.754,"9,158","1,088",26.4,"456,528"
17-Jan-14,0,0.003,0.011,0.118,0.108,0.012,0.017,0.009,2.346,3.064,"9,193","1,097",26,"447,264"
18-Jan-14,1,0.12,0.011,0.123,0.114,0.013,0.074,0.035,1.787,2.547,"8,895","1,086",26.3,"408,409"
19-Jan-14,1,0.809,0.013,0.145,0.129,0.013,0.195,0.072,1.615,2.715,"8,103","1,043",24.7,"373,824"
20-Jan-14,0,4.023,0.013,0.149,0.132,0.013,0.265,0.118,2.332,3.321,"7,253",954,23.6,"411,677"
21-Jan-14,0,2.042,0.013,0.145,0.132,0.014,0.315,0.114,2.608,3.429,"7,579",889,23.8,"409,322"
22-Jan-14,0,2.631,0.011,0.13,0.144,0.012,0.358,0.153,2.785,3.417,"7,302",907,22.4,"393,665"
23-Jan-14,0,2.206,0.012,0.141,0.146,0.013,0.556,0.271,2.537,2.974,"6,611",891,22.1,"392,610"
24-Jan-14,0,6.355,0.012,0.136,0.126,0.014,0.657,0.297,2.754,3.697,"5,423",843,22.1,"394,129"
25-Jan-14,1,0.513,0.008,0.098,0.108,0.009,0.194,0.048,3.331,4.574,"8,474","1,006",20.7,"340,507"
26-Jan-14,1,0.166,0.008,0.101,0.098,0.009,0.106,0.082,2.278,2.678,"7,936",937,19.8,"320,969"
27-Jan-14,0,0.138,0.01,0.114,0.096,0.011,0.04,0.018,2.62,3.312,"8,731","1,053",21.5,"339,434"
28-Jan-14,0,0.04,0.01,0.116,0.107,0.011,0.025,0.011,2.745,3.558,"8,782","1,063",23.3,"401,560"
29-Jan-14,0,0.037,0.011,0.118,0.136,0.012,0.04,0.015,2.248,2.899,"8,766","1,069",24.9,"427,742"
30-Jan-14,0,0.174,0.01,0.115,0.108,0.011,0.04,0.018,2.598,3.352,"8,715","1,064",24.4,"427,429"
31-Jan-14,0,0.06,0.011,0.123,0.097,0.013,0.155,0.044,1.955,2.697,"8,403","1,044",25.5,"433,577"
1-Feb-14,1,0.012,0.012,0.139,0.107,0.013,0.083,0.032,2.066,2.861,"8,432","1,037",25.2,"395,160"
2-Feb-14,1,0.029,0.011,0.131,0.107,0.012,0.069,0.018,2.882,3.524,"8,555","1,045",25,"388,180"
3-Feb-14,0,0.21,0.011,0.126,0.118,0.013,0.222,0.117,2.64,3.52,"8,077","1,058",24.9,"430,545"
4-Feb-14,0,2.802,0.01,0.118,0.136,0.012,0.476,0.27,3.9,4.83,"5,746",757,22,"395,728"
5-Feb-14,0,0.688,0.009,0.098,0.09,0.009,0.607,0.266,2.384,3.295,"6,535",910,19.9,"377,079"
6-Feb-14,0,0.115,0.009,0.1,0.079,0.009,0.209,0.165,1.767,2.489,"7,558",856,20.6,"382,973"
7-Feb-14,0,0.01,0.009,0.106,0.093,0.01,0.03,0.013,2.042,2.861,"8,464","1,046",22.5,"395,055"
8-Feb-14,1,0.008,0.011,0.122,0.116,0.012,0.012,0.005,2.227,2.888,"8,435","1,040",24.5,"380,285"
9-Feb-14,1,0.026,0.011,0.126,0.128,0.012,0.038,0.027,2.163,3.236,"8,274","1,047",25.5,"384,106"
10-Feb-14,0,0.397,0.012,0.142,0.121,0.012,0.245,0.091,2.15,2.882,"7,418",976,24.1,"409,021"
11-Feb-14,0,0.766,0.012,0.141,0.112,0.013,0.22,0.108,1.939,3.104,"7,690",951,23.6,"408,072"
12-Feb-14,0,0.294,0.013,0.151,0.117,0.014,0.784,0.345,2.032,2.64,"6,988",936,24.2,"420,483"
13-Feb-14,0,2.101,0.013,0.155,0.131,0.014,0.95,0.47,2.066,2.964,"3,918",740,24.1,"420,098"
14-Feb-14,0,5.132,0.014,0.167,0.142,0.015,0.943,0.474,2.3,2.839,"3,165",462,22.9,"402,166"
15-Feb-14,1,6.693,0.015,0.175,0.131,0.016,0.534,0.317,2.239,3.048,"4,305",597,23.5,"365,569"
16-Feb-14,1,18.432,0.013,0.158,0.131,0.015,0.494,0.262,2.964,3.574,"4,632",765,23,"356,239"
17-Feb-14,0,0.397,0.011,0.134,0.132,0.012,0.203,0.119,1.904,2.575,"6,833",924,21.1,"385,868"
18-Feb-14,0,0.543,0.014,0.159,0.129,0.015,0.158,0.097,1.919,2.729,"6,619",768,22.3,"396,399"
19-Feb-14,0,17.8,0.014,0.154,0.117,0.017,0.523,0.241,2.383,3.083,"5,864",831,23.8,"402,713"
20-Feb-14,0,0.546,0.009,0.096,0.13,0.01,0.121,0.079,1.926,2.602,"7,557",930,21.3,"385,059"
21-Feb-14,0,0.386,0.009,0.103,0.131,0.01,0.198,0.046,2.307,3.16,"7,731","1,016",19.9,"375,328"
22-Feb-14,1,0.112,0.01,0.113,0.154,0.01,0.238,0.119,2.483,2.889,"6,833",910,20.3,"343,302"
23-Feb-14,1,0.354,0.01,0.117,0.143,0.011,0.117,0.072,1.665,2.457,"6,858",862,20.4,"335,805"
24-Feb-14,0,0.265,0.011,0.13,0.143,0.012,0.061,0.023,1.905,2.663,"7,549",979,21.6,"393,888"
25-Feb-14,0,0.138,0.011,0.13,0.127,0.012,0.157,0.104,2.429,3.258,"7,278",962,22.7,"406,086"
26-Feb-14,0,5.91,0.013,0.145,0.156,0.014,0.849,0.418,1.621,2.885,"4,563",703,22.9,"408,380"
27-Feb-14,0,8.813,0.012,0.139,0.137,0.013,0.677,0.305,2.927,3.402,"4,927",756,21.4,"393,425"
28-Feb-14,0,12.836,0.012,0.138,0.131,0.013,0.784,0.385,2.209,3.149,"3,245",529,19.3,"378,433"
1-Mar-14,1,17.147,0.012,0.144,0.137,0.012,0.723,0.365,1.898,2.963,"4,037",666,19.6,"347,850"
2-Mar-14,1,2.188,0.011,0.138,0.108,0.012,0.314,0.17,2.01,2.311,"5,361",659,20,"335,938"
3-Mar-14,0,2.871,0.012,0.136,0.103,0.012,0.295,0.117,1.96,2.597,"6,576",888,20.8,"380,060"
4-Mar-14,0,0.442,0.012,0.137,0.124,0.012,0.173,0.091,1.79,2.24,"6,607",859,21.2,"390,292"
5-Mar-14,0,4.907,0.012,0.149,0.131,0.013,0.599,0.243,1.531,2.435,"6,005",900,22.1,"389,920"
6-Mar-14,0,0.622,0.013,0.151,0.135,0.013,0.452,0.233,1.578,2.571,"5,527",747,21.6,"390,183"
7-Mar-14,0,2.256,0.013,0.147,0.152,0.013,0.285,0.14,1.789,2.333,"5,665",793,22.1,"389,140"
8-Mar-14,1,1.135,0.012,0.135,0.152,0.012,0.182,0.084,2.201,2.807,"6,497",883,21.8,"347,803"
9-Mar-14,1,0.828,0.012,0.138,0.12,0.013,0.208,0.075,2.158,2.768,"6,453",846,21.7,"343,497"
10-Mar-14,0,0.399,0.012,0.136,0.123,0.012,0.154,0.048,1.919,2.569,"6,721",902,22.2,"394,661"
11-Mar-14,0,0.731,0.011,0.131,0.109,0.012,0.16,0.104,2.104,2.451,"6,646",907,22.2,"397,848"
12-Mar-14,0,6.93,0.012,0.14,0.113,0.013,0.453,0.292,1.893,2.238,"5,149",815,21.9,"393,748"
13-Mar-14,0,0.875,0.012,0.147,0.108,0.013,0.228,0.132,1.837,2.213,"5,709",764,21.1,"390,080"
14-Mar-14,0,1.08,0.012,0.137,0.118,0.012,0.469,0.236,2.132,2.506,"5,725",843,21.6,"390,980"
15-Mar-14,1,2.732,0.012,0.134,0.14,0.013,0.447,0.274,2.225,2.668,"5,512",846,21.9,"349,660"
16-Mar-14,1,3.629,0.009,0.114,0.141,0.011,0.23,0.196,2.52,3.014,"4,871",731,20.6,"331,891"
17-Mar-14,0,0.017,0.008,0.093,0.139,0.009,0.19,0.138,1.646,1.996,"6,753",924,19.3,"369,112"
18-Mar-14,0,0.195,0.01,0.122,0.127,0.012,0.353,0.286,1.614,1.959,"6,085",883,21.3,"388,801"
19-Mar-14,0,1.926,0.013,0.147,0.14,0.013,0.337,0.169,2.169,3.124,"5,807",827,21.4,"396,159"
20-Mar-14,0,1.724,0.012,0.142,0.148,0.013,0.629,0.22,1.976,2.672,"5,372",837,21.8,"399,237"
21-Mar-14,0,2.73,0.012,0.137,0.145,0.013,0.403,0.147,1.939,2.775,"5,180",672,21.5,"392,143"
22-Mar-14,1,2.442,0.012,0.137,0.14,0.013,0.398,0.101,1.394,1.812,"5,877",855,21.7,"353,939"
23-Mar-14,1,3.583,0.012,0.142,0.143,0.013,0.849,0.397,1.697,2.361,"4,391",799,21.5,"346,316"
24-Mar-14,0,32.475,0.013,0.154,0.155,0.013,0.887,0.451,2.151,2.86,"2,266",465,18.7,"378,486"
25-Mar-14,0,6.546,0.013,0.159,0.151,0.014,0.875,0.407,1.815,2.247,"3,607",692,19.7,"377,757"
26-Mar-14,0,18.198,0.014,0.168,0.16,0.014,0.913,0.459,2.328,2.636,"1,932",255,20.1,"391,280"
27-Mar-14,0,9.621,0.013,0.163,0.142,0.014,0.918,0.45,2.139,2.748,"2,097",303,20,"391,243"
28-Mar-14,0,8.232,0.013,0.152,0.137,0.014,0.47,0.189,1.855,2.837,"4,157",575,20,"387,021"
29-Mar-14,1,1.792,0.012,0.146,0.159,0.013,0.592,0.242,1.641,2.515,"4,840",730,20.2,"350,095"
30-Mar-14,1,8.476,0.012,0.144,0.131,0.013,0.247,0.105,1.507,2.012,"5,172",738,20.2,"341,575"
31-Mar-14,0,0.332,0.012,0.142,0.105,0.012,0.285,0.156,1.453,1.773,"5,281",783,20.1,"384,277"
1-Apr-14,0,0.16,0.012,0.144,0.105,0.013,0.439,0.301,1.485,1.813,"4,218",623,20.3,"386,826"
2-Apr-14,0,0.139,0.013,0.146,0.129,0.013,0.282,0.115,1.484,1.809,"5,551",799,20.9,"389,494"
3-Apr-14,0,8.964,0.014,0.159,0.13,0.014,0.739,0.37,1.59,2.146,"3,993",723,21.2,"395,990"
4-Apr-14,0,8.627,0.012,0.149,0.139,0.013,0.715,0.354,1.624,1.992,"2,717",488,19.3,"379,695"
5-Apr-14,1,3.981,0.012,0.144,0.128,0.012,0.425,0.179,2.38,3.096,"4,237",652,19.1,"343,625"
6-Apr-14,1,8.357,0.011,0.13,0.143,0.012,0.223,0.141,2.884,3.391,"4,552",635,18.5,"332,495"
7-Apr-14,0,0.917,0.01,0.12,0.147,0.01,0.845,0.383,2.155,3.123,"3,894",629,17.9,"367,823"
8-Apr-14,0,0.172,0.01,0.12,0.141,0.01,0.732,0.439,1.464,1.771,"4,025",631,18.5,"374,792"
9-Apr-14,0,1.104,0.011,0.126,0.138,0.011,0.917,0.464,1.457,1.747,"2,904",479,18.3,"381,259"
10-Apr-14,0,8.205,0.012,0.144,0.11,0.013,0.784,0.376,1.912,2.49,"2,421",418,18.7,"386,049"
11-Apr-14,0,5.411,0.012,0.148,0.107,0.014,0.231,0.097,2.549,4.148,"4,570",697,19.9,"384,455"
12-Apr-14,1,1.695,0.011,0.13,0.107,0.011,0.407,0.19,3.394,4.634,"4,166",636,18.2,"344,044"
13-Apr-14,1,0.934,0.01,0.116,0.118,0.011,0.174,0.112,2.822,3.149,"4,473",670,17.5,"332,293"
14-Apr-14,0,2.48,0.009,0.114,0.138,0.01,0.214,0.124,2.515,2.997,"4,498",714,16.5,"368,694"
15-Apr-14,0,5.515,0.01,0.116,0.139,0.011,0.596,0.302,2.69,2.885,"3,403",637,16,"374,325"
16-Apr-14,0,0.195,0.009,0.108,0.144,0.009,0.136,0.087,2.419,2.842,"4,358",616,16.4,"371,185"
17-Apr-14,0,0.018,0.009,0.103,0.147,0.009,0.042,0.024,2.125,2.586,"4,942",718,16.4,"364,436"
18-Apr-14,0,0.028,0.008,0.097,0.154,0.009,0.059,0.039,2.171,2.455,"4,961",736,16.7,"319,230"
19-Apr-14,1,0.047,0.008,0.092,0.165,0.008,0.07,0.043,1.799,2.675,"4,823",737,15.5,"322,805"
20-Apr-14,1,0.009,0.008,0.092,0.167,0.009,0.264,0.159,1.624,2.158,"4,519",689,15.4,"312,144"
21-Apr-14,0,0.032,0.008,0.096,0.18,0.009,0.756,0.321,1.398,2.071,"4,535",714,15.6,"321,251"
22-Apr-14,0,0.086,0.008,0.099,0.172,0.009,0.737,0.445,1.77,2.187,"3,490",548,16.7,"357,910"
23-Apr-14,0,0.048,0.009,0.1,0.143,0.009,0.479,0.299,1.568,2.123,"4,076",570,17.4,"362,764"
24-Apr-14,0,4.008,0.01,0.12,0.138,0.011,0.368,0.254,2.047,2.701,"4,125",685,18.4,"361,778"
25-Apr-14,0,2.282,0.011,0.126,0.174,0.011,0.615,0.325,2.196,2.598,"2,836",464,17.6,"330,852"
26-Apr-14,1,0.705,0.01,0.12,0.177,0.01,0.538,0.38,2.347,3.278,"2,648",389,18,"333,968"
27-Apr-14,1,4.081,0.01,0.118,0.11,0.01,0.526,0.276,2.253,3.3,"2,624",384,16.3,"337,430"
28-Apr-14,0,0.147,0.01,0.119,0.119,0.01,0.262,0.178,1.901,2.685,"3,317",477,16.7,"371,448"
29-Apr-14,0,2.769,0.011,0.129,0.12,0.012,0.733,0.268,2.311,2.916,"3,866",645,17.8,"376,357"
30-Apr-14,0,0.681,0.008,0.093,0.125,0.009,0.076,0.048,2.33,3.137,"4,193",631,16.9,"376,365"
1-May-14,0,0.199,0.008,0.088,0.142,0.009,0.09,0.045,1.653,2.75,"4,335",667,14.1,"378,102"
2-May-14,0,2.404,0.007,0.082,0.142,0.007,0.572,0.215,2.201,3.215,"3,619",625,14.1,"378,507"
3-May-14,1,2.458,0.007,0.079,0.167,0.007,0.738,0.323,4.07,4.431,"2,743",420,11.1,"365,367"
4-May-14,1,0.105,0.006,0.075,0.142,0.007,0.189,0.152,3.285,4.51,"4,068",613,11.6,"350,862"
5-May-14,0,0.022,0.006,0.073,0.144,0.007,0.648,0.259,1.78,2.326,"3,982",651,11.5,"391,193"
6-May-14,0,0.21,0.007,0.085,0.144,0.008,0.342,0.116,2.186,2.938,"3,763",581,13.1,"395,980"
7-May-14,0,0.338,0.007,0.087,0.137,0.008,0.283,0.115,2.758,3.104,"3,819",614,13.4,"393,323"
8-May-14,0,1.118,0.008,0.096,0.143,0.008,0.384,0.212,2.139,3.114,"3,096",478,13.8,"396,420"
9-May-14,0,0.229,0.008,0.094,0.144,0.009,0.42,0.213,1.536,1.883,"3,610",588,14.3,"394,690"
10-May-14,1,1.709,0.009,0.102,0.148,0.009,0.629,0.32,1.765,2.277,"2,862",463,15.1,"363,229"
11-May-14,1,0.801,0.009,0.107,0.156,0.009,0.078,0.054,2.152,2.514,"3,777",602,15.4,"342,416"
12-May-14,0,2.797,0.009,0.107,0.156,0.009,0.14,0.088,1.963,2.566,"3,550",568,15.1,"382,043"
13-May-14,0,0.3,0.009,0.104,0.148,0.009,0.07,0.037,1.509,1.79,"3,819",597,15.3,"391,916"
14-May-14,0,0.227,0.008,0.099,0.144,0.009,0.15,0.116,1.801,2.073,"3,863",604,15.3,"392,965"
15-May-14,0,0.074,0.007,0.086,0.144,0.008,0.341,0.213,1.66,1.986,"3,802",603,15.1,"392,364"
16-May-14,0,0.094,0.007,0.08,0.141,0.008,0.448,0.191,1.703,2.116,"3,802",613,15.6,"388,252"
17-May-14,1,0.074,0.008,0.09,0.143,0.008,0.7,0.299,1.74,1.935,"3,298",590,15.8,"353,190"
18-May-14,1,0.016,0.008,0.099,0.15,0.009,0.64,0.341,1.722,1.954,"1,881",402,15.4,"348,439"
19-May-14,0,0.074,0.008,0.099,0.152,0.009,0.668,0.256,1.655,2.162,"3,279",572,16.8,"383,170"
20-May-14,0,0.108,0.009,0.106,0.144,0.01,0.512,0.282,1.647,2.193,"2,944",454,16.5,"388,780"
21-May-14,0,0.033,0.009,0.104,0.152,0.01,0.039,0.028,1.534,1.878,"3,556",563,16.4,"390,102"
